,matchId,competition,team,player,time,opponent,is_away,from_penalty,is_own_goal
0,http://www.espn.com/soccer/match?gameId=196148,Brasileirao 2006,Juventude,Fabrício,18,Paraná,0,0,0
1,http://www.espn.com/soccer/match?gameId=196149,Brasileirao 2006,Vasco da Gama,Abedi,73,Internacional,0,0,0
2,http://www.espn.com/soccer/match?gameId=196149,Brasileirao 2006,Internacional,Adriano Gabiru,53,Vasco da Gama,1,0,0
3,http://www.espn.com/soccer/match?gameId=196151,Brasileirao 2006,São Caetano,Fabiano,9,Cruzeiro,0,0,0
4,http://www.espn.com/soccer/match?gameId=196151,Brasileirao 2006,São Caetano,Gustavo,65,Cruzeiro,0,0,0
5,http://www.espn.com/soccer/match?gameId=196151,Brasileirao 2006,Cruzeiro,Wagner,6,São Caetano,1,0,0
6,http://www.espn.com/soccer/match?gameId=196153,Brasileirao 2006,Grêmio,Alessandro Cambalhota,45,Corinthians,0,0,0
7,http://www.espn.com/soccer/match?gameId=196153,Brasileirao 2006,Grêmio,Evaldo,65,Corinthians,0,0,0
8,http://www.espn.com/soccer/match?gameId=196150,Brasileirao 2006,Botafogo,Dodô,26,Fortaleza,0,0,0
9,http://www.espn.com/soccer/match?gameId=196152,Brasileirao 2006,São Paulo,Rogério Ceni,32,Flamengo,0,0,0
10,http://www.espn.com/soccer/match?gameId=196155,Brasileirao 2006,Palmeiras,Cristian,68,Ponte Preta,0,0,0
11,http://www.espn.com/soccer/match?gameId=196155,Brasileirao 2006,Palmeiras,Edmundo,86,Ponte Preta,0,0,0
12,http://www.espn.com/soccer/match?gameId=196155,Brasileirao 2006,Ponte Preta,Almir,37,Palmeiras,1,0,0
13,http://www.espn.com/soccer/match?gameId=196155,Brasileirao 2006,Ponte Preta,Luís Mário,44,Palmeiras,1,0,0
14,http://www.espn.com/soccer/match?gameId=196155,Brasileirao 2006,Ponte Preta,Douglas,66OG,Palmeiras,1,0,1
15,http://www.espn.com/soccer/match?gameId=196157,Brasileirao 2006,Atlético-PR,Pedro Oldoni,85,Fluminense,0,0,0
16,http://www.espn.com/soccer/match?gameId=196157,Brasileirao 2006,Fluminense,Marcelo,16,Atlético-PR,1,0,0
17,http://www.espn.com/soccer/match?gameId=196157,Brasileirao 2006,Fluminense,Rogério,48,Atlético-PR,1,0,0
18,http://www.espn.com/soccer/match?gameId=196159,Brasileirao 2006,Corinthians,Carlos Tevez,19,São Caetano,0,0,0
19,http://www.espn.com/soccer/match?gameId=196159,Brasileirao 2006,Corinthians,Ricardinho,56,São Caetano,0,0,0
20,http://www.espn.com/soccer/match?gameId=196159,Brasileirao 2006,Corinthians,Roger,89,São Caetano,0,0,0
21,http://www.espn.com/soccer/match?gameId=196160,Brasileirao 2006,Figueirense,Schwenck,2,Palmeiras,0,0,0
22,http://www.espn.com/soccer/match?gameId=196160,Brasileirao 2006,Figueirense,Schwenck,80,Palmeiras,0,0,0
23,http://www.espn.com/soccer/match?gameId=196160,Brasileirao 2006,Figueirense,Fininho,7,Palmeiras,0,0,0
24,http://www.espn.com/soccer/match?gameId=196160,Brasileirao 2006,Figueirense,Carlos Alberto,13,Palmeiras,0,0,0
25,http://www.espn.com/soccer/match?gameId=196160,Brasileirao 2006,Figueirense,Soares,48,Palmeiras,0,0,0
26,http://www.espn.com/soccer/match?gameId=196160,Brasileirao 2006,Figueirense,Soares,49,Palmeiras,0,0,0
27,http://www.espn.com/soccer/match?gameId=196160,Brasileirao 2006,Palmeiras,Washington,20,Figueirense,1,0,0
28,http://www.espn.com/soccer/match?gameId=196161,Brasileirao 2006,Fluminense,Dejan Petkovic,20,Goiás,0,0,0
29,http://www.espn.com/soccer/match?gameId=196162,Brasileirao 2006,Internacional,Renteria,48,Santa Cruz,0,0,0
30,http://www.espn.com/soccer/match?gameId=196164,Brasileirao 2006,Ponte Preta,Ricardo Conceição,90+2,Vasco da Gama,0,0,0
31,http://www.espn.com/soccer/match?gameId=196164,Brasileirao 2006,Vasco da Gama,Morais,86,Ponte Preta,1,0,0
32,http://www.espn.com/soccer/match?gameId=196164,Brasileirao 2006,Vasco da Gama,Morais,88,Ponte Preta,1,0,0
33,http://www.espn.com/soccer/match?gameId=196165,Brasileirao 2006,Flamengo,Renato,9,Juventude,0,0,0
34,http://www.espn.com/soccer/match?gameId=196165,Brasileirao 2006,Flamengo,Diego Souza,40,Juventude,0,0,0
35,http://www.espn.com/soccer/match?gameId=196165,Brasileirao 2006,Flamengo,Léo Moura,78,Juventude,0,0,0
36,http://www.espn.com/soccer/match?gameId=196165,Brasileirao 2006,Juventude,Raone,90+2,Flamengo,1,0,0
37,http://www.espn.com/soccer/match?gameId=196163,Brasileirao 2006,Santos,Antonio De Nigris,11,Atlético-PR,0,0,0
38,http://www.espn.com/soccer/match?gameId=196163,Brasileirao 2006,Santos,Avalos,73,Atlético-PR,0,0,0
39,http://www.espn.com/soccer/match?gameId=196158,Brasileirao 2006,Cruzeiro,Wagner,66,Grêmio,0,0,0
40,http://www.espn.com/soccer/match?gameId=196158,Brasileirao 2006,Cruzeiro,Elber,70,Grêmio,0,0,0
41,http://www.espn.com/soccer/match?gameId=196158,Brasileirao 2006,Cruzeiro,Alecsandro,86,Grêmio,0,0,0
42,http://www.espn.com/soccer/match?gameId=196158,Brasileirao 2006,Grêmio,Ricardinho,14,Cruzeiro,1,0,0
43,http://www.espn.com/soccer/match?gameId=196166,Brasileirao 2006,Fortaleza,Finazzi,20,São Paulo,0,0,0
44,http://www.espn.com/soccer/match?gameId=196168,Brasileirao 2006,Fortaleza,Alan,57,São Caetano,0,0,0
45,http://www.espn.com/soccer/match?gameId=196168,Brasileirao 2006,Fortaleza,Mazinho Lima,90+1,São Caetano,0,0,0
46,http://www.espn.com/soccer/match?gameId=196168,Brasileirao 2006,São Caetano,Leandro Lima,21,Fortaleza,1,0,0
47,http://www.espn.com/soccer/match?gameId=196170,Brasileirao 2006,São Paulo,Danilo,49,Santa Cruz,0,0,0
48,http://www.espn.com/soccer/match?gameId=196170,Brasileirao 2006,São Paulo,Mineiro,51,Santa Cruz,0,0,0
49,http://www.espn.com/soccer/match?gameId=196170,Brasileirao 2006,São Paulo,Leandro,62,Santa Cruz,0,0,0
50,http://www.espn.com/soccer/match?gameId=196170,Brasileirao 2006,São Paulo,Rogério Ceni,76,Santa Cruz,0,0,0
51,http://www.espn.com/soccer/match?gameId=196169,Brasileirao 2006,Atlético-PR,Pedro Oldoni,33,Botafogo,1,0,0
52,http://www.espn.com/soccer/match?gameId=196169,Brasileirao 2006,Atlético-PR,Pedro Oldoni,60,Botafogo,1,0,0
53,http://www.espn.com/soccer/match?gameId=196169,Brasileirao 2006,Atlético-PR,Pedro Oldoni,83,Botafogo,1,0,0
54,http://www.espn.com/soccer/match?gameId=196169,Brasileirao 2006,Atlético-PR,Alan Bahía,80,Botafogo,1,0,0
55,http://www.espn.com/soccer/match?gameId=196171,Brasileirao 2006,Palmeiras,Carlos Alberto Gamarra,66,Santos,0,0,0
56,http://www.espn.com/soccer/match?gameId=196171,Brasileirao 2006,Santos,Paulo Baier,69OG,Palmeiras,1,0,1
57,http://www.espn.com/soccer/match?gameId=196171,Brasileirao 2006,Santos,Reinaldo,86,Palmeiras,1,0,0
58,http://www.espn.com/soccer/match?gameId=196172,Brasileirao 2006,Paraná,Alessandro Cambalhota,16OG,Grêmio,0,0,1
59,http://www.espn.com/soccer/match?gameId=196172,Brasileirao 2006,Paraná,Beto,35,Grêmio,0,0,0
60,http://www.espn.com/soccer/match?gameId=196172,Brasileirao 2006,Paraná,Emerson,80,Grêmio,0,0,0
61,http://www.espn.com/soccer/match?gameId=196172,Brasileirao 2006,Paraná,Cristiano,13,Grêmio,0,0,0
62,http://www.espn.com/soccer/match?gameId=196172,Brasileirao 2006,Paraná,Angelo,60,Grêmio,0,0,0
63,http://www.espn.com/soccer/match?gameId=196172,Brasileirao 2006,Grêmio,Lucas,53,Paraná,1,0,0
64,http://www.espn.com/soccer/match?gameId=196172,Brasileirao 2006,Grêmio,Hugo,26,Paraná,1,0,0
65,http://www.espn.com/soccer/match?gameId=196173,Brasileirao 2006,Ponte Preta,Iran,44,Corinthians,0,0,0
66,http://www.espn.com/soccer/match?gameId=196173,Brasileirao 2006,Ponte Preta,Iran,80,Corinthians,0,0,0
67,http://www.espn.com/soccer/match?gameId=196173,Brasileirao 2006,Ponte Preta,Rafael Santos,59,Corinthians,0,0,0
68,http://www.espn.com/soccer/match?gameId=196173,Brasileirao 2006,Corinthians,Da Silva,27OG,Ponte Preta,1,0,1
69,http://www.espn.com/soccer/match?gameId=196173,Brasileirao 2006,Corinthians,Edson,87,Ponte Preta,1,0,0
70,http://www.espn.com/soccer/match?gameId=196174,Brasileirao 2006,Internacional,Alex,29,Flamengo,0,0,0
71,http://www.espn.com/soccer/match?gameId=196176,Brasileirao 2006,Juventude,Lino,5,Goiás,0,0,0
72,http://www.espn.com/soccer/match?gameId=196176,Brasileirao 2006,Goiás,Souza,81,Juventude,1,0,0
73,http://www.espn.com/soccer/match?gameId=196177,Brasileirao 2006,Cruzeiro,Luizinho,2,Figueirense,1,0,0
74,http://www.espn.com/soccer/match?gameId=196177,Brasileirao 2006,Cruzeiro,Wagner,18,Figueirense,1,0,0
75,http://www.espn.com/soccer/match?gameId=196175,Brasileirao 2006,Vasco da Gama,Abedi,34,Fluminense,0,0,0
76,http://www.espn.com/soccer/match?gameId=196175,Brasileirao 2006,Fluminense,Tuta,59,Vasco da Gama,1,0,0
77,http://www.espn.com/soccer/match?gameId=196178,Brasileirao 2006,Santa Cruz,Bruno,18,Ponte Preta,0,0,0
78,http://www.espn.com/soccer/match?gameId=196178,Brasileirao 2006,Ponte Preta,Danilo,51,Santa Cruz,1,0,0
79,http://www.espn.com/soccer/match?gameId=196179,Brasileirao 2006,Fluminense,Lenny,45+1,Paraná,0,0,0
80,http://www.espn.com/soccer/match?gameId=196179,Brasileirao 2006,Fluminense,Rissut,75,Paraná,0,0,0
81,http://www.espn.com/soccer/match?gameId=196179,Brasileirao 2006,Paraná,Emerson,90+2,Fluminense,1,0,0
82,http://www.espn.com/soccer/match?gameId=196186,Brasileirao 2006,Santos,Rodrigo Tabata,40,Fortaleza,0,0,0
83,http://www.espn.com/soccer/match?gameId=196186,Brasileirao 2006,Santos,Rodrigo Tiuí,45+1,Fortaleza,0,0,0
84,http://www.espn.com/soccer/match?gameId=196184,Brasileirao 2006,Grêmio,Patrício,4,Vasco da Gama,0,0,0
85,http://www.espn.com/soccer/match?gameId=196184,Brasileirao 2006,Vasco da Gama,Eder,7,Grêmio,1,0,0
86,http://www.espn.com/soccer/match?gameId=196184,Brasileirao 2006,Vasco da Gama,Alberoni,39,Grêmio,1,0,0
87,http://www.espn.com/soccer/match?gameId=196183,Brasileirao 2006,São Caetano,Marabá,35,Palmeiras,0,0,0
88,http://www.espn.com/soccer/match?gameId=196183,Brasileirao 2006,São Caetano,Preto,38,Palmeiras,0,0,0
89,http://www.espn.com/soccer/match?gameId=196181,Brasileirao 2006,Corinthians,Nilmar,22,São Paulo,0,0,0
90,http://www.espn.com/soccer/match?gameId=196181,Brasileirao 2006,São Paulo,Souza,40,Corinthians,1,0,0
91,http://www.espn.com/soccer/match?gameId=196181,Brasileirao 2006,São Paulo,Alex Dias,70,Corinthians,1,0,0
92,http://www.espn.com/soccer/match?gameId=196181,Brasileirao 2006,São Paulo,Lenílson,29,Corinthians,1,0,0
93,http://www.espn.com/soccer/match?gameId=196182,Brasileirao 2006,Atlético-PR,Alan Bahía,39,Internacional,0,0,0
94,http://www.espn.com/soccer/match?gameId=196182,Brasileirao 2006,Internacional,Renteria,19,Atlético-PR,1,0,0
95,http://www.espn.com/soccer/match?gameId=196182,Brasileirao 2006,Internacional,Jorge Wagner,81,Atlético-PR,1,0,0
96,http://www.espn.com/soccer/match?gameId=196185,Brasileirao 2006,Flamengo,Jônatas,65,Botafogo,0,0,0
97,http://www.espn.com/soccer/match?gameId=196180,Brasileirao 2006,Goiás,Juliano,74,Figueirense,0,0,0
98,http://www.espn.com/soccer/match?gameId=196180,Brasileirao 2006,Goiás,Roni,88,Figueirense,0,0,0
99,http://www.espn.com/soccer/match?gameId=196180,Brasileirao 2006,Figueirense,Soares,55,Goiás,1,0,0
100,http://www.espn.com/soccer/match?gameId=196187,Brasileirao 2006,Cruzeiro,Elber,3,Juventude,0,0,0
101,http://www.espn.com/soccer/match?gameId=196187,Brasileirao 2006,Cruzeiro,Wagner,69,Juventude,0,0,0
102,http://www.espn.com/soccer/match?gameId=196189,Brasileirao 2006,Santos,Preto,4OG,Ponte Preta,0,0,1
103,http://www.espn.com/soccer/match?gameId=196189,Brasileirao 2006,Santos,Da Silva,45+4OG,Ponte Preta,0,0,1
104,http://www.espn.com/soccer/match?gameId=196189,Brasileirao 2006,Santos,Rodrigo Tiuí,71,Ponte Preta,0,0,0
105,http://www.espn.com/soccer/match?gameId=196189,Brasileirao 2006,Ponte Preta,Iran,49,Santos,1,0,0
106,http://www.espn.com/soccer/match?gameId=196191,Brasileirao 2006,Juventude,Raone,35,São Caetano,1,0,0
107,http://www.espn.com/soccer/match?gameId=196191,Brasileirao 2006,Juventude,Marcelo Ramos,70,São Caetano,1,0,0
108,http://www.espn.com/soccer/match?gameId=196190,Brasileirao 2006,Botafogo,Reinaldo,3,Grêmio,0,0,0
109,http://www.espn.com/soccer/match?gameId=196190,Brasileirao 2006,Botafogo,Christian,12,Grêmio,0,0,0
110,http://www.espn.com/soccer/match?gameId=196190,Brasileirao 2006,Grêmio,Ricardinho,57,Botafogo,1,0,0
111,http://www.espn.com/soccer/match?gameId=196190,Brasileirao 2006,Grêmio,Alessandro Cambalhota,77,Botafogo,1,0,0
112,http://www.espn.com/soccer/match?gameId=196188,Brasileirao 2006,Atlético-PR,Pedro Oldoni,8,Santa Cruz,1,0,0
113,http://www.espn.com/soccer/match?gameId=196188,Brasileirao 2006,Atlético-PR,Evandro Goebel,83,Santa Cruz,1,0,0
114,http://www.espn.com/soccer/match?gameId=196193,Brasileirao 2006,Figueirense,Soares,66,Fluminense,0,0,0
115,http://www.espn.com/soccer/match?gameId=196194,Brasileirao 2006,Palmeiras,Washington,61,Cruzeiro,0,0,0
116,http://www.espn.com/soccer/match?gameId=196194,Brasileirao 2006,Cruzeiro,Wagner,19,Palmeiras,1,0,0
117,http://www.espn.com/soccer/match?gameId=196192,Brasileirao 2006,Internacional,Indio,14,São Paulo,0,0,0
118,http://www.espn.com/soccer/match?gameId=196192,Brasileirao 2006,Internacional,Indio,54,São Paulo,0,0,0
119,http://www.espn.com/soccer/match?gameId=196192,Brasileirao 2006,Internacional,Rafael Sobis,61,São Paulo,0,0,0
120,http://www.espn.com/soccer/match?gameId=196192,Brasileirao 2006,São Paulo,Aloísio,48,Internacional,1,0,0
121,http://www.espn.com/soccer/match?gameId=196195,Brasileirao 2006,Goiás,2Vitor Junior,50,Vasco da Gama,0,0,0
122,http://www.espn.com/soccer/match?gameId=196195,Brasileirao 2006,Goiás,Souza,56,Vasco da Gama,0,0,0
123,http://www.espn.com/soccer/match?gameId=196196,Brasileirao 2006,Paraná,Emerson,53,Corinthians,0,0,0
124,http://www.espn.com/soccer/match?gameId=196196,Brasileirao 2006,Corinthians,Rafael Moura,15,Paraná,1,0,0
125,http://www.espn.com/soccer/match?gameId=196196,Brasileirao 2006,Corinthians,Rafael Moura,90+3,Paraná,1,0,0
126,http://www.espn.com/soccer/match?gameId=196198,Brasileirao 2006,Atlético-PR,Pedro Oldoni,84,Goiás,0,0,0
127,http://www.espn.com/soccer/match?gameId=196198,Brasileirao 2006,Atlético-PR,Ferreira,43,Goiás,0,0,0
128,http://www.espn.com/soccer/match?gameId=196198,Brasileirao 2006,Goiás,Welliton,57,Atlético-PR,1,0,0
129,http://www.espn.com/soccer/match?gameId=196198,Brasileirao 2006,Goiás,Rogerio Correa,73,Atlético-PR,1,0,0
130,http://www.espn.com/soccer/match?gameId=196198,Brasileirao 2006,Goiás,Souza,87,Atlético-PR,1,0,0
131,http://www.espn.com/soccer/match?gameId=196199,Brasileirao 2006,Fortaleza,Rinaldo,55,Paraná,0,0,0
132,http://www.espn.com/soccer/match?gameId=196199,Brasileirao 2006,Paraná,Cristiano,57,Fortaleza,1,0,0
133,http://www.espn.com/soccer/match?gameId=196200,Brasileirao 2006,Internacional,Fernandão,15,Figueirense,0,0,0
134,http://www.espn.com/soccer/match?gameId=196200,Brasileirao 2006,Internacional,Ceará,85,Figueirense,0,0,0
135,http://www.espn.com/soccer/match?gameId=196200,Brasileirao 2006,Figueirense,Schwenck,7,Internacional,1,0,0
136,http://www.espn.com/soccer/match?gameId=196200,Brasileirao 2006,Figueirense,Schwenck,31,Internacional,1,0,0
137,http://www.espn.com/soccer/match?gameId=196200,Brasileirao 2006,Figueirense,Cícero,55,Internacional,1,0,0
138,http://www.espn.com/soccer/match?gameId=196200,Brasileirao 2006,Figueirense,Thiago Silvy,82,Internacional,1,0,0
139,http://www.espn.com/soccer/match?gameId=196201,Brasileirao 2006,São Paulo,Alex Dias,38,São Caetano,0,0,0
140,http://www.espn.com/soccer/match?gameId=196202,Brasileirao 2006,Palmeiras,Leonardo Silva,5,Santa Cruz,0,0,0
141,http://www.espn.com/soccer/match?gameId=196202,Brasileirao 2006,Palmeiras,Enílton,79,Santa Cruz,0,0,0
142,http://www.espn.com/soccer/match?gameId=196202,Brasileirao 2006,Santa Cruz,Nego,16,Palmeiras,1,0,0
143,http://www.espn.com/soccer/match?gameId=196203,Brasileirao 2006,Cruzeiro,Luizão,39,Flamengo,0,0,0
144,http://www.espn.com/soccer/match?gameId=196203,Brasileirao 2006,Cruzeiro,Wagner,74,Flamengo,0,0,0
145,http://www.espn.com/soccer/match?gameId=196203,Brasileirao 2006,Flamengo,Diego Souza,7,Cruzeiro,1,0,0
146,http://www.espn.com/soccer/match?gameId=196204,Brasileirao 2006,Vasco da Gama,Ramon,47,Corinthians,0,0,0
147,http://www.espn.com/soccer/match?gameId=196204,Brasileirao 2006,Vasco da Gama,Valdiran,52,Corinthians,0,0,0
148,http://www.espn.com/soccer/match?gameId=196204,Brasileirao 2006,Corinthians,Rafael Moura,63,Vasco da Gama,1,0,0
149,http://www.espn.com/soccer/match?gameId=196204,Brasileirao 2006,Corinthians,Rafael Moura,67,Vasco da Gama,1,0,0
150,http://www.espn.com/soccer/match?gameId=196204,Brasileirao 2006,Corinthians,Carlos Alberto,89,Vasco da Gama,1,0,0
151,http://www.espn.com/soccer/match?gameId=196204,Brasileirao 2006,Corinthians,Marcelo Mattos,90+8,Vasco da Gama,1,0,0
152,http://www.espn.com/soccer/match?gameId=196207,Brasileirao 2006,Juventude,Marcelo Ramos,10,Botafogo,0,0,0
153,http://www.espn.com/soccer/match?gameId=196205,Brasileirao 2006,Ponte Preta,Luciano Baiano,74,Grêmio,0,0,0
154,http://www.espn.com/soccer/match?gameId=196205,Brasileirao 2006,Grêmio,Ramón,24,Ponte Preta,1,0,0
155,http://www.espn.com/soccer/match?gameId=196206,Brasileirao 2006,Fluminense,Luiz Alberto,68OG,Santos,0,0,1
156,http://www.espn.com/soccer/match?gameId=196208,Brasileirao 2006,Cruzeiro,Alecsandro,17,Ponte Preta,0,0,0
157,http://www.espn.com/soccer/match?gameId=196208,Brasileirao 2006,Cruzeiro,Gil,42,Ponte Preta,0,0,0
158,http://www.espn.com/soccer/match?gameId=196208,Brasileirao 2006,Cruzeiro,Gil,90+1,Ponte Preta,0,0,0
159,http://www.espn.com/soccer/match?gameId=196208,Brasileirao 2006,Cruzeiro,Wagner,82,Ponte Preta,0,0,0
160,http://www.espn.com/soccer/match?gameId=196208,Brasileirao 2006,Cruzeiro,Wagner,88,Ponte Preta,0,0,0
161,http://www.espn.com/soccer/match?gameId=196208,Brasileirao 2006,Ponte Preta,Almir,50,Cruzeiro,1,0,0
162,http://www.espn.com/soccer/match?gameId=196210,Brasileirao 2006,Juventude,Eder Ceccon,13,Santa Cruz,0,0,0
163,http://www.espn.com/soccer/match?gameId=196210,Brasileirao 2006,Juventude,Eder Ceccon,15,Santa Cruz,0,0,0
164,http://www.espn.com/soccer/match?gameId=196210,Brasileirao 2006,Juventude,Lino,76,Santa Cruz,0,0,0
165,http://www.espn.com/soccer/match?gameId=196210,Brasileirao 2006,Juventude,Raullen,84,Santa Cruz,0,0,0
166,http://www.espn.com/soccer/match?gameId=196210,Brasileirao 2006,Santa Cruz,Fabrício,67OG,Juventude,1,0,1
167,http://www.espn.com/soccer/match?gameId=196211,Brasileirao 2006,São Paulo,Márcio Careca,6OG,Palmeiras,0,0,1
168,http://www.espn.com/soccer/match?gameId=196211,Brasileirao 2006,São Paulo,Ricardo Oliveira,53,Palmeiras,0,0,0
169,http://www.espn.com/soccer/match?gameId=196211,Brasileirao 2006,São Paulo,Ricardo Oliveira,56,Palmeiras,0,0,0
170,http://www.espn.com/soccer/match?gameId=196211,Brasileirao 2006,São Paulo,Alex Dias,83,Palmeiras,0,0,0
171,http://www.espn.com/soccer/match?gameId=196211,Brasileirao 2006,Palmeiras,Márcio Careca,41,São Paulo,1,0,0
172,http://www.espn.com/soccer/match?gameId=196214,Brasileirao 2006,Fortaleza,Rinaldo,48,Fluminense,0,0,0
173,http://www.espn.com/soccer/match?gameId=196214,Brasileirao 2006,Fortaleza,Finazzi,86,Fluminense,0,0,0
174,http://www.espn.com/soccer/match?gameId=196214,Brasileirao 2006,Fluminense,Alan,8OG,Fortaleza,1,0,1
175,http://www.espn.com/soccer/match?gameId=196214,Brasileirao 2006,Fluminense,Gabriel Santos,53,Fortaleza,1,0,0
176,http://www.espn.com/soccer/match?gameId=196214,Brasileirao 2006,Fluminense,Tuta,61,Fortaleza,1,0,0
177,http://www.espn.com/soccer/match?gameId=196214,Brasileirao 2006,Fluminense,Tuta,71,Fortaleza,1,0,0
178,http://www.espn.com/soccer/match?gameId=196214,Brasileirao 2006,Fluminense,Evando,90,Fortaleza,1,0,0
179,http://www.espn.com/soccer/match?gameId=196213,Brasileirao 2006,Flamengo,Luiz Alberto,32OG,Santos,0,0,1
180,http://www.espn.com/soccer/match?gameId=196213,Brasileirao 2006,Flamengo,Renato,61,Santos,0,0,0
181,http://www.espn.com/soccer/match?gameId=196213,Brasileirao 2006,Santos,Rodrigo Tiuí,20,Flamengo,1,0,0
182,http://www.espn.com/soccer/match?gameId=196213,Brasileirao 2006,Santos,Luiz Alberto,21,Flamengo,1,0,0
183,http://www.espn.com/soccer/match?gameId=196212,Brasileirao 2006,São Caetano,Fabiano,30,Atlético-PR,0,0,0
184,http://www.espn.com/soccer/match?gameId=196212,Brasileirao 2006,São Caetano,Leandro Lima,54,Atlético-PR,0,0,0
185,http://www.espn.com/soccer/match?gameId=196212,Brasileirao 2006,Atlético-PR,Alan Bahía,74,São Caetano,1,0,0
186,http://www.espn.com/soccer/match?gameId=196215,Brasileirao 2006,Botafogo,Dodô,5,Vasco da Gama,0,0,0
187,http://www.espn.com/soccer/match?gameId=196215,Brasileirao 2006,Botafogo,Dodô,38,Vasco da Gama,0,0,0
188,http://www.espn.com/soccer/match?gameId=196215,Brasileirao 2006,Botafogo,Dodô,77,Vasco da Gama,0,0,0
189,http://www.espn.com/soccer/match?gameId=196215,Brasileirao 2006,Botafogo,Glauber,45+1,Vasco da Gama,0,0,0
190,http://www.espn.com/soccer/match?gameId=196215,Brasileirao 2006,Vasco da Gama,Abedi,74,Botafogo,1,0,0
191,http://www.espn.com/soccer/match?gameId=196216,Brasileirao 2006,Grêmio,Marcelo Costa,31,Goiás,0,0,0
192,http://www.espn.com/soccer/match?gameId=196216,Brasileirao 2006,Grêmio,Ramón,45,Goiás,0,0,0
193,http://www.espn.com/soccer/match?gameId=196217,Brasileirao 2006,Internacional,Tinga,14,Corinthians,1,0,0
194,http://www.espn.com/soccer/match?gameId=196219,Brasileirao 2006,Ponte Preta,Tuto,26,Paraná,0,0,0
195,http://www.espn.com/soccer/match?gameId=196219,Brasileirao 2006,Ponte Preta,Almir,41,Paraná,0,0,0
196,http://www.espn.com/soccer/match?gameId=196219,Brasileirao 2006,Paraná,Gustavo,8,Ponte Preta,1,0,0
197,http://www.espn.com/soccer/match?gameId=196219,Brasileirao 2006,Paraná,Maicosuel,31,Ponte Preta,1,0,0
198,http://www.espn.com/soccer/match?gameId=196219,Brasileirao 2006,Paraná,Ricardo Conceição,64OG,Ponte Preta,1,0,1
199,http://www.espn.com/soccer/match?gameId=196219,Brasileirao 2006,Paraná,Leonardo,90,Ponte Preta,1,0,0
200,http://www.espn.com/soccer/match?gameId=196219,Brasileirao 2006,Paraná,Cristiano,90+2,Ponte Preta,1,0,0
201,http://www.espn.com/soccer/match?gameId=196218,Brasileirao 2006,Atlético-PR,Denis Marques,90+3,Juventude,0,0,0
202,http://www.espn.com/soccer/match?gameId=196221,Brasileirao 2006,Internacional,Indio,28,Cruzeiro,0,0,0
203,http://www.espn.com/soccer/match?gameId=196221,Brasileirao 2006,Cruzeiro,Edu Dracena,33,Internacional,1,0,0
204,http://www.espn.com/soccer/match?gameId=196223,Brasileirao 2006,Santa Cruz,Neto,63,Botafogo,0,0,0
205,http://www.espn.com/soccer/match?gameId=196223,Brasileirao 2006,Botafogo,Sidrailson,45+1OG,Santa Cruz,1,0,1
206,http://www.espn.com/soccer/match?gameId=196222,Brasileirao 2006,Santos,Cléber Santana,21,Corinthians,0,0,0
207,http://www.espn.com/soccer/match?gameId=196222,Brasileirao 2006,Santos,Rodrigo Tabata,45+5,Corinthians,0,0,0
208,http://www.espn.com/soccer/match?gameId=196227,Brasileirao 2006,Fluminense,Tuta,9,Flamengo,0,0,0
209,http://www.espn.com/soccer/match?gameId=196224,Brasileirao 2006,Goiás,Welliton,62,São Caetano,0,0,0
210,http://www.espn.com/soccer/match?gameId=196224,Brasileirao 2006,Goiás,Welliton,79,São Caetano,0,0,0
211,http://www.espn.com/soccer/match?gameId=196224,Brasileirao 2006,São Caetano,Anderson Lima,66,Goiás,1,0,0
212,http://www.espn.com/soccer/match?gameId=196225,Brasileirao 2006,Grêmio,Hugo,34,Palmeiras,1,0,0
213,http://www.espn.com/soccer/match?gameId=196226,Brasileirao 2006,Vasco da Gama,Ives,54,São Paulo,0,0,0
214,http://www.espn.com/soccer/match?gameId=196226,Brasileirao 2006,São Paulo,Alex Dias,11,Vasco da Gama,1,0,0
215,http://www.espn.com/soccer/match?gameId=196230,Brasileirao 2006,Fortaleza,Maurílio,45+1,Vasco da Gama,0,0,0
216,http://www.espn.com/soccer/match?gameId=196230,Brasileirao 2006,Vasco da Gama,Faioli,70,Fortaleza,1,0,0
217,http://www.espn.com/soccer/match?gameId=196228,Brasileirao 2006,Ponte Preta,Almir,5,Juventude,1,0,0
218,http://www.espn.com/soccer/match?gameId=196229,Brasileirao 2006,Cruzeiro,Elber,35,Atlético-PR,0,0,0
219,http://www.espn.com/soccer/match?gameId=196229,Brasileirao 2006,Atlético-PR,Alan Bahía,90,Cruzeiro,1,0,0
220,http://www.espn.com/soccer/match?gameId=196231,Brasileirao 2006,São Caetano,Anderson Lima,17,Internacional,0,0,0
221,http://www.espn.com/soccer/match?gameId=196231,Brasileirao 2006,Internacional,Rafael Sobis,43,São Caetano,1,0,0
222,http://www.espn.com/soccer/match?gameId=196233,Brasileirao 2006,Grêmio,Hugo,36,Santos,0,0,0
223,http://www.espn.com/soccer/match?gameId=196232,Brasileirao 2006,Flamengo,Vinícius Pacheco,68,Palmeiras,0,0,0
224,http://www.espn.com/soccer/match?gameId=196232,Brasileirao 2006,Flamengo,Peralta,76,Palmeiras,0,0,0
225,http://www.espn.com/soccer/match?gameId=196232,Brasileirao 2006,Palmeiras,Thiago Gomes,59,Flamengo,1,0,0
